img,x1,y1,x2,y2,category
625,0,0,200,150,7
626,0,0,287,166,7
627,74,67,299,190,7
628,58,24,193,116,7
629,10,19,261,167,7
630,0,10,180,132,7
631,9,13,286,213,7
632,0,0,730,200,7
633,0,0,180,127,7
634,0,2,593,327,7
635,0,12,320,200,7
636,0,26,248,158,7
637,0,27,135,109,7
638,5,14,157,116,7
639,23,29,142,102,7
640,6,0,555,316,7
641,10,8,217,143,7
642,20,9,200,155,7
643,1,6,215,168,7
644,13,79,555,358,7
645,0,4,158,124,7
646,23,42,258,197,7
647,52,20,163,112,7
648,4,0,192,204,7
649,9,15,193,118,7
650,16,18,214,165,7
651,0,158,462,444,7
652,35,32,385,237,7
653,0,38,250,191,7
654,0,31,200,129,7
655,0,28,200,132,7
656,0,22,237,152,7
657,0,0,175,121,7
658,0,0,175,131,7
659,29,11,237,173,7
660,0,5,391,300,7
661,15,66,200,120,7
662,3,24,291,172,7
663,0,14,270,168,7
664,0,50,320,292,7
665,2,6,212,138,7
666,0,88,300,297,7
667,31,69,168,125,7
668,46,63,367,239,7
669,0,16,230,134,7
670,17,39,115,144,7
671,0,1,600,450,7
672,2,58,500,351,7
673,0,0,258,268,7
674,0,18,400,285,7
675,9,31,387,271,7
676,2,1,255,215,7
677,12,8,262,175,7
678,8,21,148,104,7
679,39,18,219,166,7
680,12,22,187,142,7
681,12,15,235,107,7
682,5,0,449,307,7
683,34,26,282,232,7
684,0,1,268,195,7
685,1,41,262,166,7
686,0,0,778,179,7
687,0,0,288,200,7
688,63,6,241,210,7
689,73,22,208,186,7
690,91,18,204,188,7
691,60,13,231,186,7
692,66,12,237,186,7
693,42,44,246,133,7
694,79,23,173,141,7
695,45,14,224,151,7
696,79,12,176,151,7
697,18,129,330,199,7
698,0,40,320,226,7
699,0,7,180,154,7
9049,114,126,588,374,7
9051,10,14,236,312,7
9093,45,27,412,268,7
9124,48,133,318,310,7
9185,94,57,297,316,7
9186,30,234,340,360,7
9203,0,78,255,417,7
9204,63,60,480,297,7
9226,40,54,480,309,7
9231,0,13,480,336,7
9237,51,69,459,322,7
9253,69,36,228,462,7
10577,66,129,279,252,7
10655,87,132,289,206,7
10655,81,190,312,307,7
10717,13,132,262,253,7
10717,117,112,181,186,7
10717,160,142,229,218,7
10717,51,242,220,351,7
10717,153,250,328,357,7
10852,49,30,261,315,7
10852,195,58,471,306,7
10853,97,27,264,253,7
10853,118,84,313,345,7
10854,130,66,406,175,7
10854,93,157,409,298,7
11102,15,0,441,359,7
11361,30,51,205,294,7
13681,58,23,791,578,7
13682,0,0,796,596,7
13719,186,152,436,384,7
13753,156,32,496,253,7
14070,45,376,391,551,7
14359,16,175,710,556,7
14384,201,285,423,477,7
14529,28,1,785,596,7
14539,0,75,800,570,7
14569,34,29,286,236,7
14570,4,36,272,237,7
14571,0,82,112,186,7
14572,76,123,248,240,7
14579,23,16,800,596,7
14586,1,21,775,555,7
14657,0,0,640,478,7
14672,0,140,445,422,7
14677,16,178,366,406,7
14720,11,41,228,216,7
14765,32,0,562,448,7
14840,86,21,673,600,7
15049,0,0,600,360,7
15073,82,90,520,340,7
15116,0,90,640,402,7
15121,20,28,597,324,7
15172,25,0,480,433,7
15307,4,69,418,375,7
15460,0,0,502,450,7
15782,30,0,546,448,7
15918,0,37,479,611,7
15919,20,0,552,450,7
16104,1,103,591,442,7
16118,50,17,548,397,7
11558,0,13,343,348,94
11618,51,12,382,297,94
12100,38,248,465,496,94
12129,0,243,345,600,94
12499,43,0,330,295,94
12500,0,22,352,286,94
12501,0,11,280,261,94
12502,8,22,362,337,94
12503,203,27,400,305,94
12504,0,0,400,300,94
12505,195,119,437,340,94
12506,5,15,380,301,94
12507,0,32,378,338,94
12508,0,14,450,300,94
12509,0,18,400,298,94
12510,0,0,230,172,94
12511,378,6,766,443,94
12511,111,11,451,482,94
12512,90,43,361,305,94
12512,16,0,219,206,94
12513,0,174,82,310,94
12513,80,171,194,309,94
12513,179,152,240,296,94
12514,31,31,133,169,94
12514,91,75,253,216,94
12514,136,22,256,140,94
12514,94,0,195,83,94
12515,0,104,221,275,94
12515,115,20,252,144,94
12516,0,159,223,413,94
12516,185,142,360,345,94
12517,198,30,370,268,94
12517,258,60,510,352,94
12518,380,98,586,378,94
12518,220,66,392,390,94
12518,68,98,256,372,94
12519,244,32,464,302,94
12519,43,41,275,305,94
12520,176,101,440,300,94
12520,11,0,317,281,94
12521,200,274,362,460,94
12521,298,256,452,412,94
12522,122,29,232,137,94
12522,242,90,371,222,94
12522,87,95,228,227,94
12522,231,174,361,309,94
12522,92,168,235,305,94
12522,224,3,350,134,94
12523,33,43,400,257,94
12524,67,76,271,258,94
12524,162,27,335,180,94
12525,58,30,195,203,94
12525,129,0,240,124,94
12526,12,18,231,207,94
12527,38,26,258,212,94
12528,102,4,213,101,94
12528,45,120,158,237,94
12528,162,119,286,230,94
12529,19,123,286,364,94
12529,169,70,423,308,94
12529,308,13,498,258,94
12530,15,17,96,121,94
12530,80,22,167,129,94
12531,44,0,532,410,94
12532,68,23,310,274,94
12532,282,14,544,305,94
12533,83,19,155,115,94
12533,5,24,104,154,94
12534,75,143,606,536,94
12535,136,90,353,277,94
12536,95,58,394,303,94
12537,126,110,441,476,94
12537,418,106,703,453,94
12538,76,8,262,230,94
12538,192,35,375,270,94
12539,5,19,251,275,94
12539,151,41,308,281,94
12540,116,93,341,320,94
12541,16,132,346,465,94
12541,255,63,496,369,94
12542,11,3,195,169,94
12542,156,18,336,179,94
12542,284,22,442,175,94
12543,93,6,463,495,94
12543,388,1,716,405,94
12544,90,63,394,326,94
12545,101,27,289,195,94
12545,253,84,450,245,94
12546,120,70,378,270,94
12547,8,84,105,235,94
12547,96,91,196,223,94
12548,90,54,398,317,94
12549,5,61,181,251,94
12549,10,6,175,131,94
12550,168,184,464,416,94
12551,57,62,225,249,94
12551,182,15,336,190,94
12552,94,60,476,424,94
12552,0,62,264,380,94
12553,63,23,385,308,94
12554,3,39,153,291,94
12554,135,51,268,300,94
12554,276,6,450,319,94
12555,41,54,211,217,94
12556,6,80,392,266,94
12557,12,23,186,272,94
12557,156,50,290,295,94
12557,250,64,448,316,94
13626,189,41,706,593,94
13889,45,33,128,122,94
13965,64,0,358,274,94
14047,370,156,626,351,94
14210,38,13,108,74,94
14210,35,81,102,148,94
14219,34,57,93,108,94
14306,368,258,666,480,94
14643,78,0,320,258,94
14804,382,40,638,356,94
14804,164,58,428,368,94
14804,12,114,242,388,94
14849,172,110,472,368,94
14854,6,124,80,181,94
14854,18,171,92,229,94
14854,24,224,90,286,94
14924,350,130,675,508,94
14924,206,108,466,410,94
14925,161,221,451,513,94
14925,8,71,295,350,94
14926,535,87,758,316,94
14926,361,74,563,310,94
14926,185,75,366,333,94
14926,0,70,210,321,94
14927,336,75,800,598,94
14927,166,5,538,500,94
14927,1,0,315,411,94
14928,326,260,751,600,94
14928,68,186,425,553,94
14928,3,40,326,310,94
14929,143,21,745,593,94
14930,565,225,800,501,94
14930,306,210,575,460,94
14930,0,185,315,438,94
14930,426,58,655,305,94
14930,205,30,445,251,94
14930,0,6,210,241,94
14931,433,133,761,457,94
14931,438,368,800,731,94
14932,390,46,800,491,94
14932,38,25,431,490,94
14933,210,65,399,233,94
14933,30,61,213,248,94
14934,98,28,345,288,94
14934,295,2,500,247,94
14935,80,106,305,315,94
14935,0,31,129,220,94
14936,266,7,598,384,94
14936,2,77,294,404,94
14937,138,16,582,452,94
14938,153,52,344,229,94
14938,57,12,217,198,94
14939,77,0,317,267,94
14940,56,0,310,283,94
14941,53,0,324,300,94
14942,155,115,390,370,94
14942,355,65,521,320,94
14943,111,23,635,541,94
14944,178,42,578,396,94
14945,5,9,236,248,94
14946,118,95,446,496,94
14946,406,106,715,468,94
14947,126,131,515,544,94
14947,333,64,615,424,94
14947,453,0,701,326,94
14948,92,58,484,466,94
14948,0,60,220,388,94
14949,16,137,349,482,94
14949,280,70,500,378,94
15182,238,258,380,368,94
15305,150,42,527,373,94
15608,245,435,352,545,94
15608,152,437,253,535,94
15608,244,520,334,631,94
15608,169,519,259,636,94
15608,78,520,181,625,94
15757,378,212,508,310,94
15911,430,58,520,152,94
15941,415,221,547,302,94
16699,438,70,580,181,94
16703,429,248,584,388,94
6189,1,144,637,416,62
6190,24,0,736,536,62
6191,188,242,469,307,62
6192,64,38,602,480,62
6193,0,70,450,338,62
6194,43,24,565,405,62
6195,0,13,500,499,62
6196,0,54,389,262,62
6197,40,20,417,338,62
6198,16,45,397,276,62
6199,0,10,775,445,62
6200,0,65,400,239,62
6201,54,0,377,300,62
6202,30,0,640,480,62
6203,94,109,396,252,62
6204,116,72,592,461,62
6205,50,24,396,276,62
6206,0,165,640,358,62
6207,120,98,400,235,62
6208,0,54,492,300,62
6209,0,241,640,428,62
6210,122,140,400,300,62
6211,50,58,500,375,62
6212,0,88,412,290,62
6213,38,83,709,471,62
6214,30,24,348,170,62
6215,0,19,640,426,62
6216,0,0,600,421,62
6217,58,230,432,698,62
6218,0,18,800,429,62
6219,14,14,632,430,62
6220,201,98,427,345,62
6221,66,74,351,247,62
6222,0,0,550,377,62
6223,53,80,520,424,62
6224,0,76,400,242,62
6225,87,90,487,367,62
6226,38,0,329,253,62
6227,157,0,516,480,62
6228,87,142,339,325,62
6229,182,159,371,282,62
6230,58,43,564,257,62
6231,81,77,412,275,62
6232,0,54,240,298,62
6233,0,206,375,373,62
6234,0,53,450,256,62
6235,85,52,596,474,62
6236,51,159,718,633,62
6237,90,104,357,224,62
6238,20,70,375,463,62
6239,3,97,800,527,62
6240,120,58,800,525,62
6241,7,57,520,298,62
6242,0,27,280,331,62
6243,2,7,349,264,62
6244,102,1,278,113,62
6245,0,200,300,380,62
6246,8,76,500,285,62
6247,0,0,460,285,62
6248,0,80,248,233,62
6249,0,62,450,228,62
6250,0,52,390,263,62
6251,0,72,450,315,62
6252,0,46,500,287,62
6253,27,137,800,384,62
6254,208,0,510,565,62
6255,0,84,320,248,62
6256,0,44,320,276,62
6257,10,268,640,432,62
6258,13,85,595,353,62
6259,55,26,485,326,62
6260,53,25,375,275,62
6261,35,82,510,699,62
6262,0,168,640,368,62
6263,30,125,612,440,62
6264,0,148,504,296,62
6265,21,49,480,325,62
6266,15,36,382,269,62
6267,9,39,300,268,62
6268,200,42,436,493,62
6269,5,0,775,456,62
6270,6,7,336,378,62
6271,72,0,640,404,62
6272,18,33,480,316,62
6273,30,50,487,326,62
6274,39,38,400,265,62
6275,8,13,392,221,62
6276,52,125,379,300,62
6277,0,0,370,253,62
6278,10,35,800,421,62
6279,0,12,400,296,62
6280,45,9,585,405,62
6281,24,45,300,261,62
6282,9,43,443,216,62
6283,41,124,550,329,62
6284,8,212,422,321,62
6285,9,77,450,212,62
6286,0,193,360,316,62
6287,23,27,387,288,62
6288,24,240,640,480,62
9046,174,14,356,612,62
9057,0,76,416,480,62
9101,48,87,456,267,62
9110,24,45,480,303,62
9120,12,72,267,429,62
9356,0,43,360,411,62
10574,0,7,345,434,62
10585,0,22,360,403,62
10639,42,52,480,313,62
13695,266,90,656,291,62
25,0,248,248,480,87
28,260,69,388,131,87
37,16,82,224,165,87
97,473,286,750,560,87
4962,276,45,500,340,87
4988,408,74,640,272,87
5008,129,20,226,76,87
5115,212,92,398,222,87
5127,171,102,400,272,87
5135,0,339,138,464,87
5156,0,28,210,295,87
5180,353,19,450,126,87
6904,129,0,365,140,87
6934,305,89,477,279,87
7280,100,88,239,194,87
10638,183,0,480,325,87
10668,225,8,427,165,87
10743,104,66,302,289,87
11131,180,0,334,85,87
11167,0,141,135,292,87
11184,114,101,251,226,87
11186,327,0,480,228,87
11317,178,60,280,178,87
11320,33,30,457,354,87
11324,9,6,415,360,87
11337,39,60,204,192,87
11337,159,139,258,273,87
11352,183,78,300,216,87
11459,189,123,480,360,87
11485,0,9,480,348,87
11568,232,70,327,208,87
11573,210,163,367,279,87
11575,280,72,393,213,87
11689,401,83,713,276,87
11694,431,108,743,288,87
11695,559,371,775,594,87
11696,0,86,269,291,87
11791,50,0,384,184,87
11847,0,31,250,233,87
11849,1,14,238,146,87
11850,46,32,373,299,87
11857,37,3,273,142,87
11858,1,13,800,608,87
11862,286,0,586,263,87
11863,443,206,718,455,87
11864,0,0,512,384,87
11867,0,17,384,375,87
11869,12,13,216,176,87
11873,0,1,300,199,87
11874,144,33,334,152,87
11876,35,28,439,289,87
11877,65,16,755,596,87
11878,44,24,640,476,87
11882,0,12,450,300,87
11883,28,4,382,285,87
11885,39,13,659,539,87
11886,10,8,305,230,87
11887,4,15,234,171,87
11888,15,8,359,291,87
11889,18,8,481,296,87
11890,30,24,431,303,87
11891,5,8,319,220,87
11892,13,0,403,303,87
11893,0,0,275,214,87
11895,8,3,471,312,87
11896,26,16,632,470,87
11897,0,0,431,372,87
11898,0,33,288,300,87
11899,132,0,566,342,87
11900,0,22,440,330,87
11902,2,0,444,330,87
11903,292,212,608,476,87
11903,30,0,318,180,87
11904,6,0,440,332,87
11905,2,1,240,177,87
11906,1,13,446,287,87
11907,6,35,781,588,87
11908,1,46,756,585,87
11909,6,90,593,420,87
11910,13,18,494,370,87
11911,13,2,592,418,87
11912,14,20,357,266,87
11913,4,0,400,300,87
11914,43,16,480,322,87
11915,51,0,474,307,87
11916,0,9,354,265,87
11917,2,0,280,356,87
11918,5,15,396,293,87
11919,10,0,430,296,87
11920,0,7,388,271,87
11921,0,8,523,393,87
11922,0,0,320,280,87
11923,24,34,329,218,87
11924,0,55,347,498,87
11925,0,51,320,435,87
11926,0,4,362,295,87
11927,3,25,332,477,87
11928,0,0,400,284,87
11929,3,20,400,296,87
11930,43,37,567,423,87
11931,9,0,408,337,87
11932,10,12,400,300,87
11933,2,0,346,234,87
11934,116,4,393,296,87
11934,0,147,198,300,87
11935,20,27,634,428,87
11936,0,2,640,480,87
11937,0,0,358,465,87
11938,0,74,336,448,87
11939,4,2,394,298,87
11940,16,79,266,261,87
11941,0,0,800,600,87
11942,15,3,390,296,87
11943,0,0,367,275,87
11944,0,2,347,257,87
11945,54,28,305,229,87
11946,0,117,276,369,87
11946,61,1,278,140,87
11947,0,0,390,426,87
11948,0,14,395,292,87
11949,6,18,783,581,87
11950,1,14,337,247,87
12196,129,9,350,166,87
12380,340,41,500,140,87
12385,141,22,342,160,87
12421,93,0,306,173,87
12875,172,126,500,332,87
12882,1,95,183,275,87
12883,96,1,239,106,87
12893,8,176,192,284,87
13182,0,5,115,112,87
13319,12,71,260,206,87
13564,41,251,291,482,87
13673,102,156,300,364,87
13690,308,241,520,478,87
13698,256,12,388,133,87
13701,212,28,374,159,87
13709,78,16,268,102,87
13710,424,100,640,252,87
13711,396,194,620,376,87
13716,48,147,228,296,87
13720,192,27,338,147,87
13722,404,148,636,379,87
13724,208,157,460,340,87
13734,228,4,356,108,87
13737,380,44,584,252,87
13739,454,4,620,154,87
13749,0,136,136,293,87
13753,520,34,640,114,87
13753,0,14,108,113,87
13753,4,177,92,320,87
13755,400,0,606,144,87
13756,190,0,374,93,87
13768,364,0,560,124,87
13769,82,52,236,144,87
13776,398,170,502,322,87
13779,396,4,564,144,87
13780,368,140,568,297,87
13786,218,18,309,87,87
13788,118,86,300,200,87
13790,108,63,345,180,87
13792,176,112,328,218,87
13829,5,49,103,188,87
13860,2,12,96,116,87
13878,22,80,164,240,87
13884,128,63,668,483,87
13893,121,66,196,124,87
13962,150,68,209,164,87
13963,192,0,318,125,87
13995,412,24,586,200,87
14003,148,52,351,241,87
14010,6,71,376,470,87
14012,156,168,391,376,87
14013,441,245,776,558,87
14015,263,258,511,505,87
14017,128,38,401,241,87
14018,40,108,385,418,87
14023,206,15,406,193,87
14027,533,218,791,458,87
14033,291,153,538,321,87
14039,363,191,553,375,87
14041,251,276,586,531,87
14042,493,83,786,370,87
14051,193,0,448,123,87
14052,576,148,785,331,87
14054,451,136,766,410,87
14062,248,30,485,208,87
14070,456,328,731,588,87
14071,285,293,506,525,87
14087,56,223,283,425,87
14093,275,235,511,405,87
14097,92,58,564,444,87
14103,336,140,638,432,87
14220,199,49,304,145,87
14234,114,98,202,158,87
14263,126,35,201,88,87
14289,388,126,706,346,87
14308,163,46,373,125,87
14309,43,29,291,385,87
14329,130,58,460,201,87
14334,0,28,261,284,87
14336,0,146,325,408,87
14348,126,136,335,310,87
14349,290,257,600,426,87
14350,0,155,270,356,87
14351,336,263,723,595,87
14352,170,73,441,233,87
14352,278,0,486,66,87
14353,403,8,745,305,87
14354,545,170,800,445,87
14355,0,228,365,593,87
14372,10,131,310,448,87
14378,416,88,635,206,87
14388,140,12,392,126,87
14495,0,264,117,449,87
14495,64,68,226,166,87
14505,148,18,408,252,87
14540,273,168,570,423,87
14541,1,185,291,471,87
14544,2,40,600,773,87
14546,401,135,675,378,87
14547,133,60,386,235,87
14554,398,3,688,258,87
14592,1,168,286,410,87
14603,491,280,758,565,87
14605,306,21,548,235,87
14621,268,60,382,250,87
14660,0,96,366,424,87
14685,248,0,503,170,87
14699,292,192,568,344,87
14702,0,74,180,276,87
14705,0,32,180,270,87
14706,12,62,176,248,87
14716,17,3,285,176,87
14787,116,50,296,224,87
14819,0,157,450,735,87
14824,0,88,450,613,87
14850,0,80,274,372,87
14858,248,142,450,346,87
14879,0,66,276,376,87
14881,252,66,424,202,87
14890,81,340,385,525,87
14900,452,163,640,343,87
14907,0,154,272,388,87
14908,370,158,608,328,87
14915,112,68,300,248,87
14917,0,28,252,304,87
14920,36,391,235,522,87
14922,77,120,272,313,87
14987,226,194,352,364,87
14990,129,64,298,236,87
14992,366,285,658,505,87
15019,0,119,188,258,87
15041,282,111,439,266,87
15065,202,12,442,164,87
15083,205,20,391,140,87
15085,22,115,198,349,87
15110,2,18,311,429,87
15113,4,162,236,412,87
15123,171,0,395,151,87
15130,192,0,528,239,87
15148,362,39,552,204,87
15149,10,120,194,294,87
15168,0,227,142,358,87
15173,184,0,514,216,87
15176,466,177,558,320,87
15188,163,15,459,167,87
15246,377,135,513,280,87
15293,246,48,444,180,87
15302,0,0,138,154,87
15311,365,110,522,200,87
15358,390,149,506,320,87
15366,261,73,563,296,87
15373,176,27,372,108,87
15389,366,118,585,319,87
15402,187,49,391,189,87
15415,217,30,377,135,87
15428,360,201,476,309,87
15440,310,63,498,196,87
15469,253,68,470,238,87
15471,18,216,236,432,87
15479,242,108,362,279,87
15530,178,101,313,263,87
15539,0,38,237,283,87
15551,100,42,528,442,87
15556,47,122,203,334,87
15573,26,220,173,378,87
15601,131,49,196,138,87
15604,229,328,360,464,87
15610,23,113,256,307,87
15692,362,136,470,240,87
15712,185,16,401,213,87
15715,51,165,313,413,87
15746,7,210,220,436,87
15747,68,212,280,421,87
15812,373,163,552,356,87
15832,23,13,266,242,87
15838,7,261,231,450,87
15868,64,176,376,496,87
15875,218,175,340,334,87
15894,427,5,592,141,87
15907,130,0,351,173,87
15908,291,401,364,506,87
15922,185,36,293,123,87
15923,266,247,411,357,87
15937,83,25,277,180,87
15946,336,6,546,166,87
15969,182,241,392,384,87
15973,113,19,298,140,87
15986,0,0,480,640,87
15989,1,111,255,322,87
16008,323,110,458,215,87
16028,91,0,530,341,87
16034,377,42,595,210,87
16057,12,150,216,321,87
16060,59,206,248,378,87
16062,416,125,540,241,87
16097,231,12,406,158,87
16124,271,86,412,202,87
16164,60,172,193,353,87
16170,366,173,634,430,87
16253,176,60,423,241,87
16255,355,67,536,217,87
16279,396,237,562,418,87
16283,282,2,527,205,87
16287,312,27,532,213,87
16290,288,28,476,188,87
16556,200,16,377,156,87
16557,91,17,322,195,87
16590,363,228,598,437,87
16599,182,26,430,213,87
16603,31,11,265,201,87
16611,13,91,271,296,87
16614,133,22,348,187,87
16615,405,62,536,173,87
16619,260,437,421,629,87
16641,87,73,303,228,87
16670,203,151,356,330,87
16675,162,38,381,137,87
16679,324,214,605,466,87
16686,206,82,460,193,87
16687,18,152,289,395,87
16689,194,65,468,266,87
16690,360,53,605,234,87
16691,32,94,268,277,87
16697,390,102,640,353,87
16705,309,126,634,434,87
16706,86,50,314,208,87
16711,122,61,536,454,87
16712,21,130,296,379,87
38,147,134,253,230,68
6789,9,29,269,296,68
6790,0,78,267,256,68
6791,73,141,275,320,68
6792,13,103,576,569,68
6793,376,28,496,123,68
6794,228,162,377,280,68
6795,47,88,381,385,68
6796,100,60,374,321,68
6797,131,0,427,227,68
6798,143,75,436,328,68
6799,65,45,343,212,68
6800,16,132,104,196,68
6801,0,135,280,327,68
6802,97,63,321,225,68
6803,83,154,312,300,68
6804,117,57,400,294,68
6805,53,52,196,152,68
6806,433,130,636,352,68
6807,220,110,320,232,68
6808,132,114,526,392,68
6809,183,111,352,295,68
6810,68,0,590,338,68
6811,7,55,207,251,68
6812,25,1,262,194,68
6813,97,31,210,113,68
6814,146,60,495,340,68
6815,130,166,421,375,68
6816,246,181,435,368,68
6817,0,205,370,500,68
6818,78,85,452,265,68
6819,68,3,399,144,68
6820,37,0,178,86,68
6821,107,145,317,300,68
6822,84,50,204,130,68
6823,0,27,280,273,68
6824,17,16,232,165,68
6825,85,101,477,358,68
6826,76,136,218,275,68
6827,192,261,280,343,68
6828,66,46,367,333,68
6829,32,8,279,140,68
6830,22,175,375,363,68
6831,163,93,336,264,68
6832,164,61,536,316,68
6833,25,70,198,341,68
6834,148,0,636,256,68
6835,137,542,312,592,68
6836,92,129,331,285,68
6837,336,157,640,396,68
6839,108,90,486,396,68
6840,43,1,500,355,68
6841,157,3,402,137,68
6842,0,7,380,253,68
6843,156,0,392,157,68
6844,133,99,300,252,68
6845,41,31,439,310,68
6846,28,34,158,136,68
6847,103,312,420,566,68
6848,45,22,306,291,68
6849,108,80,536,398,68
6850,0,114,350,364,68
6851,0,0,500,356,68
6852,171,15,460,230,68
6853,282,141,544,350,68
6854,116,87,381,316,68
6855,77,89,800,503,68
6856,109,110,340,264,68
6857,81,211,363,460,68
6858,180,186,388,338,68
6859,60,96,292,234,68
6860,25,90,381,315,68
6861,89,38,364,227,68
6862,178,93,556,412,68
6863,138,74,286,190,68
6864,91,136,378,357,68
6865,112,22,319,198,68
6866,228,68,308,150,68
6867,0,49,300,251,68
6868,185,67,414,257,68
6870,50,0,333,293,68
6871,90,148,226,246,68
6872,153,128,339,322,68
6873,241,66,466,285,68
6874,58,61,326,256,68
6875,110,86,240,298,68
6876,53,33,310,228,68
6877,102,64,210,134,68
6878,26,28,198,168,68
6879,79,25,305,213,68
6880,5,70,390,375,68
6881,130,0,475,180,68
6882,0,230,315,450,68
6883,54,35,144,129,68
6884,152,35,310,328,68
6885,183,0,500,175,68
6886,82,97,381,292,68
6887,69,45,297,204,68
6888,31,121,327,307,68
6889,54,262,301,483,68
6890,39,127,246,266,68
6891,86,112,261,248,68
6892,0,268,467,605,68
6893,0,22,269,270,68
6894,150,25,262,130,68
6895,114,88,297,221,68
6896,0,80,291,322,68
6897,158,159,364,312,68
6898,165,32,363,153,68
6899,115,60,288,191,68
6904,228,145,397,293,68
6905,8,276,252,438,68
6911,1,53,276,297,68
6915,4,4,300,225,68
6916,178,59,387,237,68
6920,176,34,500,423,68
6922,22,0,592,478,68
6923,0,33,500,356,68
6925,140,185,408,376,68
6928,83,15,497,355,68
6930,0,83,375,450,68
6934,166,227,385,361,68
6936,56,57,279,229,68
6947,0,33,382,456,68
6951,96,78,309,236,68
6955,163,91,360,218,68
6959,88,82,215,177,68
6960,90,69,293,239,68
6963,135,144,444,333,68
6964,127,44,340,212,68
6970,256,40,481,261,68
6974,42,59,244,225,68
6975,71,70,242,220,68
6977,22,75,177,251,68
6978,120,55,306,204,68
6983,6,9,191,165,68
6987,0,0,446,333,68
6990,20,134,251,353,68
6993,13,48,438,153,68
6999,24,52,592,368,68
7011,140,162,464,333,68
7014,190,154,438,301,68
7029,143,76,353,201,68
7032,366,46,440,114,68
7032,364,113,450,170,68
7032,395,243,480,333,68
7032,285,50,359,110,68
7032,275,119,364,190,68
7032,255,220,358,320,68
7032,184,46,265,96,68
7032,181,95,267,168,68
7032,156,197,263,289,68
7032,98,34,178,97,68
7032,71,115,189,191,68
7032,43,223,150,321,68
7037,150,174,312,298,68
7046,32,46,182,160,68
7054,251,7,568,261,68
7056,424,26,632,392,68
7059,0,66,280,345,68
7075,186,133,335,251,68
7077,345,35,487,127,68
7087,48,66,306,260,68
